/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_146.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_146.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_146.jpg,0,0,0,0.000107118
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_218.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_218.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_218.jpg,0,0,0,0.00012751
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_290.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_290.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_290.jpg,0,0,0,0.000117331
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_363.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_363.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_363.jpg,0,0.1080841,0,0.017538
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_450.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_450.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_450.jpg,0,0.3512639,0,0.288627
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_523.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_523.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_523.jpg,0,0.5690639,0,0.6896638
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_592.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_592.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_592.jpg,0,0.7460339,0,1.184694
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_670.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_670.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_670.jpg,0,1,0,2.068844
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_742.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_742.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_742.jpg,0,1,0,3.006282
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_820.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_820.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_820.jpg,0,1,0,3.944198
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_894.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_894.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_894.jpg,0,1,0,4.64591
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_52_975.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_52_975.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_52_975.jpg,0,1,0,5.805381
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_057.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_057.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_057.jpg,0,1,0,6.724745
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_128.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_128.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_128.jpg,0,1,0,7.409788
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_208.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_208.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_208.jpg,0,1,0,8.316799
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_291.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_291.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_291.jpg,0,1,0,9.216658
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_377.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_377.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_377.jpg,0,1,0,10.33175
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_455.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_455.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_455.jpg,0,1,0,11.2158
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_533.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_533.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_533.jpg,0,1,0,12.00254
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_640.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_640.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_640.jpg,0,1,0,13.04986
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_710.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_710.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_710.jpg,0,1,0,13.69571
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_802.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_802.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_802.jpg,0,1,0,14.97773
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_864.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_864.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_864.jpg,0,1,0,15.3879
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_53_942.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_53_942.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_53_942.jpg,0,1,0,16.24503
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_011.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_011.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_011.jpg,0,1,0,17.109
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_088.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_088.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_088.jpg,0,1,0,17.92973
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_167.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_167.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_167.jpg,0,1,0,18.74174
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_248.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_248.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_248.jpg,0,1,0,19.54699
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_330.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_330.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_330.jpg,0,1,0,20.34643
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_408.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_408.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_408.jpg,0,1,0,21.13862
/Users/jasonwasham/Desktop/car sim/track2/IMG/center_2019_02_06_15_50_54_476.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/left_2019_02_06_15_50_54_476.jpg,/Users/jasonwasham/Desktop/car sim/track2/IMG/right_2019_02_06_15_50_54_476.jpg,0,1,0,21.92427
